size,price,Date,City,District
48,2900,2023-07-14,Kraków,Bieńczyce
49,2400,2023-07-13,Kraków,Łagiewniki-Borek Fałęcki
80,4400,2023-07-13,Kraków,Krowodrza
30,1400,2023-07-13,Kraków,Bieżanów-Prokocim
38,2500,2023-07-13,Kraków,Grzegórzki
46,3000,2023-07-13,Kraków,Krowodrza
52,2500,2023-07-13,Kraków,Podgórze Duchackie
62,3500,2023-07-13,Kraków,Prądnik Czerwony
100,4999,2023-07-13,Kraków,Stare Miasto
39,1950,2023-07-13,Kraków,Bronowice
42,3500,2023-07-13,Kraków,Podgórze
90,4000,2023-07-13,Kraków,Bieńczyce
43,2550,2023-07-15,Kraków,Stare Miasto
26,2000,2023-07-13,Kraków,Krowodrza
47,3500,2023-07-12,Kraków,Krowodrza
30,2200,2023-07-13,Kraków,Prądnik Biały
30,2200,2023-07-13,Kraków,Stare Miasto
55,2999,2023-07-13,Kraków,Prądnik Czerwony
37,2000,2023-07-13,Kraków,Mistrzejowice
80,4000,2023-07-13,Kraków,Łagiewniki-Borek Fałęcki
34,3000,2023-07-13,Kraków,Grzegórzki
55,2900,2023-07-13,Kraków,Prądnik Biały
70,4400,2023-07-13,Kraków,Stare Miasto
67,3500,2023-07-13,Kraków,Czyżyny
19,1850,2023-07-13,Kraków,Stare Miasto
55,2999,2023-07-14,Kraków,Stare Miasto
72,2400,2023-07-13,Kraków,Stare Miasto
38,2000,2023-07-01,Kraków,Prądnik Czerwony
53,3200,2023-07-13,Kraków,Bronowice
37,2800,2023-07-13,Kraków,Prądnik Biały
50,150,2023-07-13,Kraków,Bieżanów-Prokocim
29,2300,2023-07-13,Kraków,Krowodrza
57,6500,2023-07-13,Kraków,Grzegórzki
56,2800,2023-07-13,Kraków,Podgórze Duchackie
45,2900,2023-07-13,Kraków,Grzegórzki
53,2500,2023-07-13,Kraków,Dębniki
50,3800,2023-07-13,Kraków,Krowodrza
53,2500,2023-07-13,Kraków,Dębniki
25,2000,2023-07-15,Kraków,Łagiewniki-Borek Fałęcki
12,1200,2023-06-24,Kraków,Krowodrza
61,3100,2023-07-08,Kraków,Podgórze
40,2800,2023-07-13,Kraków,Krowodrza
31,3300,2023-07-13,Kraków,Zwierzyniec
45,6500,2023-07-13,Kraków,Zwierzyniec
49,2400,2023-07-13,Kraków,Łagiewniki-Borek Fałęcki
80,8700,2023-07-13,Kraków,Grzegórzki
36,1700,2023-07-13,Kraków,Dębniki
50,2300,2023-07-13,Kraków,Bieżanów-Prokocim
43,2700,2023-07-13,Kraków,Prądnik Biały
30,2200,2023-07-13,Kraków,Podgórze
60,2700,2023-07-13,Kraków,Krowodrza
33,2300,2023-07-14,Kraków,Prądnik Biały
30,2700,2023-07-13,Kraków,Grzegórzki
55,3500,2023-07-12,Kraków,Stare Miasto
42,2950,2023-07-13,Kraków,Grzegórzki
45,3100,2023-07-13,Kraków,Grzegórzki
31,3400,2023-07-13,Kraków,Krowodrza
39,3600,2023-07-13,Kraków,Krowodrza
24,1600,2023-07-13,Kraków,Bronowice
68,2200,2023-07-13,Kraków,Prądnik Biały
45,2600,2023-07-13,Kraków,Bronowice
60,2800,2023-07-13,Kraków,Stare Miasto
35,2000,2023-07-13,Kraków,Podgórze
80,5000,2023-07-13,Kraków,Grzegórzki
25,2000,2023-07-15,Kraków,Łagiewniki-Borek Fałęcki
80,6850,2023-07-15,Kraków,Krowodrza
38,3000,2023-07-13,Kraków,Prądnik Biały
28,2500,2023-07-13,Kraków,Podgórze
35,2500,2023-07-13,Kraków,Prądnik Biały
53,3200,2023-07-13,Kraków,Bronowice
30,2490,2023-07-13,Kraków,Stare Miasto
80,3800,2023-07-13,Kraków,Zwierzyniec
24,1600,2023-07-13,Kraków,Bronowice
37,1400,2023-07-13,Kraków,Prądnik Biały
41,2500,2023-07-13,Kraków,Grzegórzki
58,2200,2023-07-13,Kraków,Podgórze Duchackie
95,4500,2023-07-13,Kraków,Stare Miasto
34,2300,2023-06-21,Kraków,Krowodrza
50,3500,2023-07-14,Kraków,Łagiewniki-Borek Fałęcki
56,2700,2023-07-14,Kraków,Prądnik Biały
42,2650,2023-07-13,Kraków,Łagiewniki-Borek Fałęcki
34,1850,2023-07-13,Kraków,Bronowice
50,2400,2023-07-13,Kraków,Bieżanów-Prokocim
17,2000,2023-07-13,Kraków,Stare Miasto
42,3200,2023-07-13,Kraków,Krowodrza
44,1700,2023-07-13,Kraków,Wzgórza Krzesławickie
24,2229,2023-07-13,Kraków,Prądnik Biały
61,4500,2023-07-13,Kraków,Zwierzyniec
35,1800,2023-07-13,Kraków,Wzgórza Krzesławickie
65,3300,2023-07-13,Kraków,Podgórze Duchackie
37,2400,2023-07-14,Kraków,Bronowice
47,3500,2023-07-14,Kraków,Krowodrza
30,2200,2023-07-13,Kraków,Prądnik Biały
73,4400,2023-07-13,Kraków,Stare Miasto
8,830,2023-07-13,Kraków,Prądnik Czerwony
35,3200,2023-07-13,Kraków,Grzegórzki
40,2200,2023-07-13,Kraków,Prądnik Biały
47,3700,2023-07-13,Kraków,Czyżyny
18,1300,2023-07-13,Kraków,Bronowice
42,2300,2023-07-13,Kraków,Krowodrza
65,3500,2023-07-13,Kraków,Podgórze
44,3600,2023-07-13,Kraków,Stare Miasto
42,2400,2023-07-13,Kraków,Nowa Huta
56,3600,2023-07-14,Kraków,Prądnik Biały
24,1500,2023-07-13,Kraków,Bieńczyce
35,2100,2023-07-14,Kraków,Bronowice
18,1600,2023-07-13,Kraków,Bronowice
60,2200,2023-07-13,Kraków,Prądnik Czerwony
25,1800,2023-07-13,Kraków,Grzegórzki
52,2700,2023-07-13,Kraków,Stare Miasto
40,3399,2023-07-13,Kraków,Stare Miasto
17,1400,2023-07-13,Kraków,Bronowice
32,2100,2023-07-13,Kraków,Podgórze
40,250,2023-07-13,Kraków,Bieżanów-Prokocim
18,1200,2023-07-13,Kraków,Krowodrza
17,1000,2023-07-13,Kraków,Swoszowice
50,1750,2023-07-07,Kraków,Wzgórza Krzesławickie
85,6225,2023-07-14,Kraków,Zwierzyniec
57,2800,2023-07-11,Kraków,Prądnik Czerwony
32,2000,2023-07-13,Kraków,Nowa Huta
40,2000,2023-07-13,Kraków,Krowodrza
25,2000,2023-07-13,Kraków,Prądnik Czerwony
70,3500,2023-07-13,Kraków,Bronowice
24,1500,2023-07-13,Kraków,Bieńczyce
53,4000,2023-07-13,Kraków,Bronowice
34,2800,2023-07-13,Kraków,Podgórze
36,2600,2023-07-13,Kraków,Prądnik Biały
24,1700,2023-07-13,Kraków,Krowodrza
40,1700,2023-07-13,Kraków,Stare Miasto
55,3500,2023-07-12,Kraków,Stare Miasto
36,2800,2023-07-14,Kraków,Dębniki
46,2600,2023-06-23,Kraków,Czyżyny
35,1400,2023-07-13,Kraków,Nowa Huta
38,3000,2023-07-13,Kraków,Prądnik Biały
54,3600,2023-07-13,Kraków,Łagiewniki-Borek Fałęcki
37,2600,2023-07-13,Kraków,Łagiewniki-Borek Fałęcki
72,2400,2023-07-13,Kraków,Stare Miasto
40,2500,2023-07-13,Kraków,Prądnik Biały
18,2500,2023-07-13,Kraków,Krowodrza
15,1300,2023-07-13,Kraków,Bieżanów-Prokocim
38,3000,2023-07-13,Kraków,Prądnik Biały
48,2700,2023-07-13,Kraków,Bieżanów-Prokocim
45,2800,2023-07-14,Kraków,Podgórze
53,3000,2023-07-14,Kraków,Grzegórzki
45,2300,2023-07-13,Kraków,Dębniki
40,2600,2023-07-13,Kraków,Łagiewniki-Borek Fałęcki
56,3500,2023-07-13,Kraków,Prądnik Biały
50,2200,2023-07-13,Kraków,Prądnik Biały
52,2500,2023-07-13,Kraków,Podgórze
34,2800,2023-07-13,Kraków,Podgórze
26,1800,2023-07-13,Kraków,Grzegórzki
42,2500,2023-07-13,Kraków,Grzegórzki
26,1800,2023-07-13,Kraków,Zwierzyniec
26,1700,2023-07-12,Kraków,Łagiewniki-Borek Fałęcki
28,2500,2023-07-12,Kraków,Podgórze
38,2400,2023-07-12,Kraków,Mistrzejowice
34,2800,2023-07-01,Kraków,Prądnik Biały
37,2500,2023-07-14,Kraków,Bieżanów-Prokocim
27,1400,2023-07-12,Kraków,Mistrzejowice
210,20000,2023-07-12,Kraków,Stare Miasto
56,2800,2023-07-12,Kraków,Zwierzyniec
34,2200,2023-07-12,Kraków,Dębniki
37,2100,2023-07-12,Kraków,Bronowice
36,1700,2023-07-12,Kraków,Mistrzejowice
32,1800,2023-07-12,Kraków,Krowodrza
30,2099,2023-07-12,Kraków,Stare Miasto
39,3300,2023-07-12,Kraków,Podgórze
49,2000,2023-07-12,Kraków,Bieńczyce
36,1790,2023-07-02,Kraków,Zwierzyniec
62,3000,2023-07-11,Kraków,Łagiewniki-Borek Fałęcki
32,2590,2023-07-15,Kraków,Mistrzejowice
36,2000,2023-07-12,Kraków,Stare Miasto
54,2950,2023-07-12,Kraków,Zwierzyniec
39,1600,2023-07-12,Kraków,Bieżanów-Prokocim
51,3500,2023-07-12,Kraków,Krowodrza
60,2250,2023-07-12,Kraków,Prądnik Czerwony
33,2000,2023-07-12,Kraków,Krowodrza
28,1850,2023-07-12,Kraków,Krowodrza
66,3000,2023-07-12,Kraków,Prądnik Biały
55,3500,2023-07-12,Kraków,Stare Miasto
31,3000,2023-07-12,Kraków,Podgórze
37,2100,2023-07-14,Kraków,Bieńczyce
50,2800,2023-07-14,Kraków,Prądnik Biały
34,2000,2023-06-26,Kraków,Łagiewniki-Borek Fałęcki
63,3000,2023-07-12,Kraków,Stare Miasto
29,1500,2023-07-12,Kraków,Dębniki
43,2800,2023-07-12,Kraków,Łagiewniki-Borek Fałęcki
39,2900,2023-07-12,Kraków,Krowodrza
28,1950,2023-07-12,Kraków,Krowodrza
40,2800,2023-07-12,Kraków,Podgórze Duchackie
34,2200,2023-07-12,Kraków,Bieżanów-Prokocim
15,2000,2023-07-12,Kraków,Podgórze
43,2700,2023-07-12,Kraków,Podgórze
35,2900,2023-07-12,Kraków,Łagiewniki-Borek Fałęcki
40,1900,2023-07-13,Kraków,Podgórze
36,2450,2023-06-30,Kraków,Czyżyny
48,3700,2023-07-14,Kraków,Krowodrza
60,2900,2023-07-12,Kraków,Krowodrza
58,2700,2023-07-12,Kraków,Podgórze Duchackie
44,3000,2023-07-12,Kraków,Krowodrza
38,2400,2023-07-12,Kraków,Mistrzejowice
34,1550,2023-07-12,Kraków,Krowodrza
25,1800,2023-07-12,Kraków,Dębniki
60,2900,2023-07-12,Kraków,Krowodrza
28,2200,2023-07-12,Kraków,Podgórze Duchackie
46,2650,2023-07-12,Kraków,Bieńczyce
47,3000,2023-07-12,Kraków,Stare Miasto
80,6850,2023-07-15,Kraków,Krowodrza
54,4500,2023-07-13,Kraków,Krowodrza
70,3000,2023-07-01,Kraków,Krowodrza
35,2200,2023-07-12,Kraków,Czyżyny
60,4400,2023-07-12,Kraków,Krowodrza
43,2200,2023-07-12,Kraków,Dębniki
43,2900,2023-07-12,Kraków,Podgórze
68,4200,2023-07-12,Kraków,Czyżyny
67,2400,2023-07-12,Kraków,Krowodrza
28,1750,2023-07-12,Kraków,Łagiewniki-Borek Fałęcki
38,2500,2023-07-12,Kraków,Bieżanów-Prokocim
30,3000,2023-07-12,Kraków,Grzegórzki
34,2100,2023-07-12,Kraków,Bieżanów-Prokocim
36,1900,2023-07-02,Kraków,Krowodrza
38,3180,2023-07-15,Kraków,Podgórze
40,2500,2023-07-15,Kraków,Podgórze
55,3000,2023-07-12,Kraków,Prądnik Czerwony
40,2600,2023-07-12,Kraków,Krowodrza
45,3600,2023-07-12,Kraków,Stare Miasto
30,2500,2023-07-12,Kraków,Łagiewniki-Borek Fałęcki
40,3300,2023-07-12,Kraków,Krowodrza
24,2300,2023-07-12,Kraków,Dębniki
41,2590,2023-07-12,Kraków,Bieżanów-Prokocim
43,4700,2023-07-12,Kraków,
56,3600,2023-07-12,Kraków,Prądnik Biały
47,3900,2023-07-12,Kraków,Podgórze
62,3000,2023-07-11,Kraków,Łagiewniki-Borek Fałęcki
47,3500,2023-07-14,Kraków,Krowodrza
35,1950,2023-06-24,Kraków,Prądnik Biały
70,4000,2023-07-12,Kraków,Bronowice
56,3000,2023-07-12,Kraków,Dębniki
27,2390,2023-07-12,Kraków,Prądnik Biały
38,2000,2023-07-12,Kraków,Podgórze Duchackie
58,3200,2023-07-12,Kraków,Podgórze
52,3200,2023-07-12,Kraków,Prądnik Biały
25,1700,2023-07-12,Kraków,Prądnik Czerwony
34,2800,2023-07-12,Kraków,Podgórze
48,2800,2023-07-12,Kraków,Stare Miasto
45,3200,2023-07-12,Kraków,Podgórze Duchackie
29,2200,2023-06-23,Kraków,Prądnik Biały
34,2150,2023-06-18,Kraków,Prądnik Czerwony
62,350,2023-07-14,Kraków,Prądnik Biały
34,2900,2023-07-12,Kraków,Podgórze
56,4000,2023-07-12,Kraków,Grzegórzki
18,2000,2023-07-12,Kraków,Krowodrza
22,1600,2023-07-12,Kraków,Dębniki
28,1500,2023-07-12,Kraków,Nowa Huta
22,1800,2023-07-12,Kraków,Bieżanów-Prokocim
55,3500,2023-07-12,Kraków,Krowodrza
48,2600,2023-07-12,Kraków,Podgórze
25,2100,2023-07-12,Kraków,Prądnik Czerwony
30,2400,2023-07-12,Kraków,Krowodrza
63,3000,2023-07-12,Kraków,Stare Miasto
35,2700,2023-06-29,Kraków,Nowa Huta
50,2000,2023-07-02,Kraków,
36,2500,2023-07-12,Kraków,Krowodrza
30,1100,2023-07-12,Kraków,Bronowice
38,1700,2023-07-12,Kraków,Krowodrza
37,2400,2023-07-12,Kraków,Krowodrza
34,3500,2023-07-12,Kraków,Grzegórzki
80,8700,2023-07-12,Kraków,Grzegórzki
25,2200,2023-07-12,Kraków,Krowodrza
47,3500,2023-07-12,Kraków,Krowodrza
58,3000,2023-07-12,Kraków,Bieńczyce
17,1800,2023-07-12,Kraków,Stare Miasto
55,3500,2023-07-15,Kraków,Grzegórzki
68,3750,2023-07-13,Kraków,Czyżyny
45,2300,2023-07-13,Kraków,Dębniki
20,1000,2023-07-12,Kraków,Nowa Huta
60,2900,2023-07-12,Kraków,Stare Miasto
58,2999,2023-07-12,Kraków,Krowodrza
26,2300,2023-07-12,Kraków,Podgórze Duchackie
35,2500,2023-07-12,Kraków,Bieżanów-Prokocim
43,2950,2023-07-12,Kraków,Dębniki
30,2000,2023-07-12,Kraków,Krowodrza
46,2500,2023-07-12,Kraków,Prądnik Czerwony
33,2400,2023-07-12,Kraków,Czyżyny
50,3000,2023-07-12,Kraków,Dębniki
34,2800,2023-07-01,Kraków,Prądnik Biały
24,1500,2023-07-13,Kraków,Bieńczyce
53,3100,2023-07-13,Kraków,Bieżanów-Prokocim
51,3700,2023-07-12,Kraków,Grzegórzki
33,2500,2023-07-12,Kraków,Czyżyny
80,8000,2023-07-12,Kraków,Stare Miasto
51,5500,2023-07-12,Kraków,Grzegórzki
40,2100,2023-07-12,Kraków,Dębniki
28,2800,2023-07-12,Kraków,Grzegórzki
45,3500,2023-07-12,Kraków,Bronowice
50,3700,2023-07-12,Kraków,Stare Miasto
30,1900,2023-07-12,Kraków,Prądnik Czerwony
35,2000,2023-07-12,Kraków,Krowodrza
42,2400,2023-07-06,Kraków,Krowodrza
40,3300,2023-07-12,Kraków,Krowodrza
157,1200,2023-07-15,Kraków,Stare Miasto
55,5000,2023-07-12,Kraków,Grzegórzki
35,2500,2023-07-12,Kraków,Bronowice
65,2650,2023-07-12,Kraków,Prądnik Biały
32,2250,2023-07-12,Kraków,Stare Miasto
45,2800,2023-07-12,Kraków,Podgórze
75,4500,2023-07-12,Kraków,Grzegórzki
52,3500,2023-07-12,Kraków,Stare Miasto
27,2200,2023-07-12,Kraków,Prądnik Czerwony
25,2300,2023-07-12,Kraków,Grzegórzki
57,2500,2023-07-12,Kraków,Krowodrza
61,3100,2023-07-08,Kraków,Podgórze
36,2200,2023-07-14,Kraków,Dębniki
75,4500,2023-07-11,Kraków,Stare Miasto
42,2950,2023-07-12,Kraków,Podgórze
51,2900,2023-07-12,Kraków,Bronowice
50,4290,2023-07-12,Kraków,Krowodrza
29,2400,2023-07-12,Kraków,Grzegórzki
34,3300,2023-07-12,Kraków,Krowodrza
94,3300,2023-07-12,Kraków,Dębniki
44,3400,2023-07-12,Kraków,Podgórze
58,3800,2023-07-12,Kraków,Grzegórzki
55,3200,2023-07-12,Kraków,Stare Miasto
49,3500,2023-07-12,Kraków,Dębniki
36,2000,2023-06-28,Kraków,Prądnik Czerwony
80,6850,2023-07-15,Kraków,Krowodrza
32,2500,2023-07-13,Kraków,Podgórze
43,2499,2023-07-12,Kraków,Prądnik Biały
39,2699,2023-07-12,Kraków,Podgórze
50,3200,2023-07-12,Kraków,Grzegórzki
53,3400,2023-07-12,Kraków,Krowodrza
44,2300,2023-07-12,Kraków,Prądnik Biały
71,4300,2023-07-12,Kraków,Krowodrza
65,3500,2023-07-12,Kraków,Prądnik Biały
44,2950,2023-07-12,Kraków,Dębniki
75,5800,2023-07-12,Kraków,Podgórze
50,2900,2023-07-12,Kraków,Dębniki
48,3000,2023-07-10,Kraków,Prądnik Czerwony
39,2450,2023-06-23,Kraków,Dębniki
35,1950,2023-06-24,Kraków,Prądnik Biały
75,5300,2023-07-12,Kraków,Stare Miasto
68,3500,2023-07-12,Kraków,Bronowice
80,4000,2023-07-12,Kraków,Zwierzyniec
39,2850,2023-07-12,Kraków,Stare Miasto
51,2500,2023-07-12,Kraków,Dębniki
74,7000,2023-07-12,Kraków,Grzegórzki
40,1800,2023-07-12,Kraków,Podgórze Duchackie
37,3200,2023-07-12,Kraków,Grzegórzki
38,2600,2023-07-12,Kraków,Bronowice
42,2500,2023-07-12,Kraków,Grzegórzki
45,3500,2023-07-14,Kraków,Krowodrza
59,3750,2023-07-14,Kraków,Krowodrza
46,2300,2023-07-15,Kraków,Prądnik Biały
50,3000,2023-07-12,Kraków,Nowa Huta
69,6500,2023-07-12,Kraków,Grzegórzki
21,2000,2023-07-12,Kraków,Podgórze Duchackie
56,6500,2023-07-12,Kraków,Grzegórzki
84,8700,2023-07-12,Kraków,Podgórze
38,2400,2023-07-12,Kraków,Prądnik Czerwony
40,3000,2023-07-12,Kraków,Zwierzyniec
54,3500,2023-07-12,Kraków,Podgórze
44,2400,2023-07-12,Kraków,Prądnik Biały
71,6700,2023-07-12,Kraków,Zwierzyniec
56,2700,2023-07-14,Kraków,Prądnik Biały
66,3000,2023-07-12,Kraków,Prądnik Biały
47,2000,2023-07-13,Kraków,Dębniki
27,2500,2023-07-12,Kraków,Stare Miasto
38,2400,2023-07-12,Kraków,Prądnik Czerwony
65,2750,2023-07-12,Kraków,Stare Miasto
30,2200,2023-07-12,Kraków,Prądnik Czerwony
30,2500,2023-07-12,Kraków,Podgórze
42,2500,2023-07-12,Kraków,Krowodrza
38,2700,2023-07-12,Kraków,Grzegórzki
21,2000,2023-07-12,Kraków,Bieżanów-Prokocim
68,3900,2023-07-12,Kraków,Grzegórzki
16,1600,2023-07-12,Kraków,Stare Miasto
55,3500,2023-07-12,Kraków,Stare Miasto
50,2000,2023-07-02,Kraków,
51,2900,2023-07-14,Kraków,Krowodrza
22,1700,2023-07-12,Kraków,Dębniki
30,2400,2023-07-12,Kraków,Dębniki
29,2400,2023-07-12,Kraków,Dębniki
68,3750,2023-07-12,Kraków,Dębniki
35,2500,2023-07-12,Kraków,Dębniki
40,2100,2023-07-12,Kraków,Podgórze
40,2900,2023-07-12,Kraków,Stare Miasto
190,8700,2023-07-12,Kraków,Zwierzyniec
31,2500,2023-07-12,Kraków,Krowodrza
30,1300,2023-07-12,Kraków,Podgórze Duchackie
40,2600,2023-07-11,Kraków,Bieżanów-Prokocim
50,2600,2023-07-13,Kraków,Dębniki
67,3600,2023-07-10,Kraków,Prądnik Czerwony
58,3300,2023-07-12,Kraków,Prądnik Czerwony
30,1300,2023-07-12,Kraków,Podgórze Duchackie
50,2400,2023-07-12,Kraków,Mistrzejowice
38,3500,2023-07-12,Kraków,Grzegórzki
50,3500,2023-07-12,Kraków,Krowodrza
58,2800,2023-07-12,Kraków,Bieżanów-Prokocim
33,3000,2023-07-12,Kraków,Podgórze Duchackie
21,1500,2023-07-12,Kraków,Prądnik Biały
30,1800,2023-07-12,Kraków,Prądnik Biały
55,2300,2023-07-12,Kraków,Zwierzyniec
46,3600,2023-06-29,Kraków,Prądnik Biały
57,2800,2023-07-14,Kraków,Prądnik Biały
51,3500,2023-07-12,Kraków,Krowodrza
35,2600,2023-07-12,Kraków,Krowodrza
97,3600,2023-07-12,Kraków,Krowodrza
25,1400,2023-07-12,Kraków,Bronowice
33,2500,2023-07-12,Kraków,Krowodrza
37,2089,2023-07-12,Kraków,Czyżyny
30,2500,2023-07-12,Kraków,Krowodrza
58,3500,2023-07-12,Kraków,Krowodrza
36,2500,2023-07-11,Kraków,Bronowice
48,2000,2023-07-11,Kraków,Swoszowice
45,2900,2023-07-11,Kraków,Podgórze
80,6850,2023-07-15,Kraków,Krowodrza
39,2850,2023-07-14,Kraków,Krowodrza
62,3500,2023-06-26,Kraków,Prądnik Biały
55,4290,2023-07-11,Kraków,Krowodrza
56,2200,2023-07-11,Kraków,Nowa Huta
52,3200,2023-07-11,Kraków,Bronowice
51,1900,2023-07-11,Kraków,Bieńczyce
38,2500,2023-07-11,Kraków,Prądnik Czerwony
42,1900,2023-07-11,Kraków,Nowa Huta
44,2700,2023-07-11,Kraków,Podgórze Duchackie
40,4200,2023-07-11,Kraków,Grzegórzki
40,2100,2023-07-11,Kraków,Łagiewniki-Borek Fałęcki
46,2200,2023-07-11,Kraków,Mistrzejowice
34,3000,2023-07-13,Kraków,Grzegórzki
43,2950,2023-07-15,Kraków,Dębniki
120,12500,2023-07-14,Kraków,Stare Miasto
42,3500,2023-07-11,Kraków,Podgórze
47,2000,2023-07-11,Kraków,Stare Miasto
35,1800,2023-07-11,Kraków,Mistrzejowice
41,2000,2023-07-11,Kraków,Podgórze Duchackie
53,4300,2023-07-11,Kraków,Łagiewniki-Borek Fałęcki
47,2000,2023-07-11,Kraków,Stare Miasto
38,2000,2023-07-11,Kraków,Czyżyny
51,3500,2023-07-11,Kraków,Podgórze Duchackie
52,2700,2023-07-11,Kraków,Krowodrza
36,2650,2023-07-11,Kraków,Grzegórzki
35,2100,2023-07-14,Kraków,Bronowice
25,2400,2023-07-15,Kraków,Grzegórzki
34,2625,2023-07-15,Kraków,Krowodrza
56,4000,2023-07-11,Kraków,Podgórze
36,2000,2023-07-11,Kraków,Bieńczyce
22,1600,2023-07-11,Kraków,Prądnik Biały
53,2800,2023-07-11,Kraków,Dębniki
43,2700,2023-07-11,Kraków,Stare Miasto
29,1900,2023-07-11,Kraków,Krowodrza
52,2300,2023-07-11,Kraków,Prądnik Biały
27,2000,2023-07-11,Kraków,Krowodrza
50,3590,2023-07-11,Kraków,Czyżyny
62,2100,2023-07-11,Kraków,Grzegórzki
37,2800,2023-07-13,Kraków,Prądnik Biały
24,2229,2023-07-14,Kraków,Prądnik Biały
53,3100,2023-07-13,Kraków,Bieżanów-Prokocim
56,3000,2023-07-11,Kraków,Stare Miasto
54,4500,2023-07-11,Kraków,Krowodrza
53,3100,2023-07-11,Kraków,Bronowice
40,3000,2023-07-11,Kraków,Prądnik Czerwony
48,2700,2023-07-11,Kraków,
56,3000,2023-07-11,Kraków,Bieńczyce
47,3600,2023-07-11,Kraków,Czyżyny
48,2500,2023-07-11,Kraków,Mistrzejowice
56,3000,2023-07-11,Kraków,Bronowice
41,2800,2023-07-11,Kraków,Bronowice
40,3300,2023-07-12,Kraków,Krowodrza
49,2500,2023-07-15,Kraków,Podgórze Duchackie
37,2400,2023-07-14,Kraków,Bronowice
20,1100,2023-07-11,Kraków,Podgórze
35,2900,2023-07-11,Kraków,Bronowice
30,2200,2023-07-11,Kraków,Stare Miasto
78,4000,2023-07-11,Kraków,Stare Miasto
40,1600,2023-07-11,Kraków,Czyżyny
54,3500,2023-07-11,Kraków,Bieńczyce
39,2800,2023-07-11,Kraków,Prądnik Biały
35,3200,2023-07-11,Kraków,Grzegórzki
57,2800,2023-07-11,Kraków,Prądnik Czerwony
63,4000,2023-07-11,Kraków,Stare Miasto
50,1750,2023-07-07,Kraków,Wzgórza Krzesławickie
78,7680,2023-07-15,Kraków,Krowodrza
45,3500,2023-07-14,Kraków,Krowodrza
28,2800,2023-07-11,Kraków,Grzegórzki
52,4900,2023-07-11,Kraków,Krowodrza
80,8700,2023-07-11,Kraków,Grzegórzki
56,5000,2023-07-11,Kraków,Stare Miasto
32,1900,2023-07-11,Kraków,Krowodrza
57,4460,2023-07-11,Kraków,Krowodrza
36,2820,2023-07-11,Kraków,Krowodrza
24,2310,2023-07-11,Kraków,Krowodrza
28,1500,2023-07-11,Kraków,Nowa Huta
34,3000,2023-07-11,Kraków,Grzegórzki
43,2000,2023-07-15,Kraków,Podgórze Duchackie
60,3000,2023-07-13,Kraków,Prądnik Biały
40,3300,2023-07-14,Kraków,Podgórze
70,2890,2023-07-11,Kraków,Stare Miasto
44,2600,2023-07-11,Kraków,Krowodrza
43,2900,2023-07-11,Kraków,Stare Miasto
34,2500,2023-07-11,Kraków,Łagiewniki-Borek Fałęcki
34,2500,2023-07-11,Kraków,Krowodrza
46,1900,2023-07-11,Kraków,Nowa Huta
50,3000,2023-07-11,Kraków,Dębniki
70,3600,2023-07-11,Kraków,Prądnik Czerwony
90,7999,2023-07-11,Kraków,Podgórze
25,1700,2023-07-11,Kraków,Krowodrza
62,3200,2023-07-15,Kraków,Stare Miasto
45,3100,2023-07-13,Kraków,Grzegórzki
27,1400,2023-07-12,Kraków,Mistrzejowice
25,1950,2023-07-11,Kraków,Dębniki
56,2800,2023-07-11,Kraków,Podgórze Duchackie
37,3000,2023-07-11,Kraków,Podgórze
77,3500,2023-07-11,Kraków,Stare Miasto
54,2000,2023-07-11,Kraków,Dębniki
18,2000,2023-07-11,Kraków,Grzegórzki
62,3000,2023-07-11,Kraków,Łagiewniki-Borek Fałęcki
52,3400,2023-07-11,Kraków,Grzegórzki
55,2700,2023-07-11,Kraków,Nowa Huta
39,2100,2023-07-11,Kraków,Bieżanów-Prokocim
43,2000,2023-07-15,Kraków,Podgórze Duchackie
32,2500,2023-07-13,Kraków,Podgórze
62,3000,2023-07-11,Kraków,Łagiewniki-Borek Fałęcki
88,4100,2023-07-11,Kraków,Stare Miasto
40,4200,2023-07-11,Kraków,
65,2650,2023-07-11,Kraków,Bieżanów-Prokocim
20,2100,2023-07-11,Kraków,Stare Miasto
65,4400,2023-07-11,Kraków,Grzegórzki
63,4500,2023-07-11,Kraków,Czyżyny
50,2400,2023-07-11,Kraków,Bronowice
91,4500,2023-07-11,Kraków,Grzegórzki
24,1800,2023-07-11,Kraków,Bronowice
60,5600,2023-07-11,Kraków,Stare Miasto
30,1900,2023-07-15,Kraków,Krowodrza
45,3100,2023-07-15,Kraków,Grzegórzki
37,2800,2023-07-13,Kraków,Prądnik Biały
43,2500,2023-07-11,Kraków,Mistrzejowice
40,2600,2023-07-11,Kraków,Bieżanów-Prokocim
46,2500,2023-07-11,Kraków,Nowa Huta
30,1999,2023-07-11,Kraków,Bronowice
50,3950,2023-07-11,Kraków,Podgórze
58,3199,2023-07-11,Kraków,Stare Miasto
59,3900,2023-07-11,Kraków,Bieńczyce
42,2390,2023-07-11,Kraków,Nowa Huta
41,2000,2023-07-11,Kraków,Bronowice
51,2900,2023-07-11,Kraków,Stare Miasto
36,2500,2023-06-20,Kraków,Stare Miasto
50,2800,2023-07-14,Kraków,Prądnik Biały
37,2400,2023-07-14,Kraków,Bronowice
37,2900,2023-07-11,Kraków,Prądnik Czerwony
35,1800,2023-07-11,Kraków,Prądnik Biały
72,4500,2023-07-11,Kraków,Podgórze
